[2018-11-02 14:12:52:0392] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 14:16:20:0526] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 14:18:44:0092] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 14:21:00:0282] | CInterfaceManager.cpp-L4481: CamCtrl[2020004], GigE SDKVersion(1040004), DriverVersion(1040004)
[2018-11-02 14:21:00:0652] | CInterfaceManager.cpp-L1065: remalloc RecvBuf succeed, [26216448]
[2018-11-02 14:21:00:0681] | CInterfaceManager.cpp-L4168: Camctrl RecvThread Start, ThreadId[684]
[2018-11-02 14:21:00:0681] | CInterfaceManager.cpp-L3998: Camctrl DisplayThread Start, ThreadId[5796]
[2018-11-02 14:21:00:0690] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 14:21:46:0432] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 14:23:40:0262] | CInterfaceManager.cpp-L4481: CamCtrl[2020004], GigE SDKVersion(1040004), DriverVersion(1040004)
[2018-11-02 14:23:40:0629] | CInterfaceManager.cpp-L1065: remalloc RecvBuf succeed, [26216448]
[2018-11-02 14:23:40:0657] | CInterfaceManager.cpp-L4168: Camctrl RecvThread Start, ThreadId[13136]
[2018-11-02 14:23:40:0657] | CInterfaceManager.cpp-L3998: Camctrl DisplayThread Start, ThreadId[4780]
[2018-11-02 14:23:40:0666] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 14:24:44:0129] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 14:24:44:0884] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 14:24:45:0672] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 14:24:46:0413] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 14:24:47:0184] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 14:24:48:0024] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 14:24:48:0830] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 14:26:21:0915] | CInterfaceManager.cpp-L1204: getfcnt [0], getfcntsucceed[0], totalRecv[0] 
[2018-11-02 14:26:21:0966] | CInterfaceManager.cpp-L4156: DisplayProcess exit
[2018-11-02 14:26:22:0005] | CInterfaceManager.cpp-L4308: RecvThreadProcess exit
[2018-11-02 14:37:56:0590] | CInterfaceManager.cpp-L4481: CamCtrl[2020004], GigE SDKVersion(1040004), DriverVersion(1040004)
[2018-11-02 14:37:56:0958] | CInterfaceManager.cpp-L1065: remalloc RecvBuf succeed, [26216448]
[2018-11-02 14:37:56:0986] | CInterfaceManager.cpp-L4168: Camctrl RecvThread Start, ThreadId[13660]
[2018-11-02 14:37:56:0986] | CInterfaceManager.cpp-L3998: Camctrl DisplayThread Start, ThreadId[7676]
[2018-11-02 14:37:56:0994] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 14:39:02:0919] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 14:39:03:0405] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 14:39:03:0985] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 14:39:04:0427] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 14:39:04:0934] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 14:39:05:0372] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 14:39:05:0863] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 14:39:06:0271] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 14:39:06:0845] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 14:39:07:0257] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 14:40:17:0842] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 14:40:17:0855] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 14:40:29:0357] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 14:40:29:0781] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 14:40:30:0249] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 14:40:30:0673] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 14:40:31:0155] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 14:40:31:0615] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 14:40:32:0118] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 14:40:32:0517] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 14:40:33:0009] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 14:40:33:0417] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 14:41:34:0644] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 14:41:35:0110] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 14:41:35:0605] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 14:41:36:0034] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 14:41:36:0533] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 14:41:36:0981] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 14:41:37:0476] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 14:41:37:0879] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 14:41:38:0379] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 14:41:38:0790] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 14:53:18:0665] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 14:53:19:0141] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 14:53:19:0616] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 14:53:20:0046] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 14:53:20:0539] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 14:53:20:0992] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 14:53:21:0492] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 14:53:21:0897] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 14:53:22:0395] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 14:53:22:0806] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 14:59:36:0059] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 14:59:36:0497] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 14:59:36:0978] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 14:59:37:0409] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 14:59:37:0896] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 14:59:38:0335] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 14:59:38:0827] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 14:59:39:0187] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 14:59:39:0676] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 14:59:40:0106] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 15:03:57:0471] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 15:03:57:0943] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 15:03:58:0432] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 15:03:58:0864] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 15:03:59:0366] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 15:03:59:0815] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 15:04:00:0325] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 15:04:00:0756] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 15:04:01:0253] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 15:04:01:0664] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 15:04:15:0329] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 15:04:15:0341] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 15:04:34:0502] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 15:04:34:0938] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 15:04:35:0411] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 15:04:35:0839] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 15:04:36:0326] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 15:04:36:0769] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 15:04:37:0265] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 15:04:37:0662] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 15:04:38:0158] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 15:04:38:0566] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 15:05:36:0379] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 15:05:36:0812] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 15:05:37:0298] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 15:05:37:0723] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 15:05:38:0214] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 15:05:38:0649] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 15:05:39:0150] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 15:05:39:0550] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 15:05:40:0037] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 15:05:40:0446] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 15:07:22:0253] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 15:07:22:0709] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 15:07:23:0184] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 15:07:23:0611] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 15:07:24:0092] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 15:07:24:0544] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 15:07:25:0051] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 15:07:25:0454] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 15:07:25:0940] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 15:07:26:0354] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 15:08:02:0890] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 15:08:03:0358] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 15:08:03:0843] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
[2018-11-02 15:08:04:0279] |         XmlParse.cpp-L2256: SetNodeValue [ExposureAuto], [Node is not writable. : AccessException thrown in node 'ExposureAuto' while calling 'ExposureAuto.SetIntValue()' (file 'EnumerationT.h', line 83)]
